content
以前帮同事买过，500左右，现在特价199感觉太划算，所以自己又买来一双穿，鞋穿脚上比较显脚小，脚感一般，做工一般，但是对得起199的价格。
此用户没有填写评论!
颜色真好看 穿上也很合脚 比平时多买半个号码 晚上跑了七公里 脚感舒适 想着趁特价再来一双放单位跑步 好喜欢这双鞋👍👍👍👍👍👍
穿新鞋打了一个小时的羽毛球，脚感挺好
颜色亮丽，穿着跑步很舒服！
跑友介绍这款跑鞋，昨晚穿了跑了10公里，脚感舒服，好喜欢。
脚感很好，轻便。买来散步穿的，感觉挺好的也，没想的那么穿不出去，
好喜欢，39.5的宽松舒适，但考虑到运动鞋穿穿会大一点，买的39也挺合适！！不觉得偏大或偏小！
鞋子穿着很舒服，老顾客了，运动鞋一直穿着这个牌子
第四双跑鞋 前三双依然鞋还能平日穿，亚瑟士忠实粉丝
鞋子发货很快，两天就收到了，到家就试穿了一下，穿着很舒服，可以美美哒去散步穿了，希望店家以后多多有优惠哦！
很舒服，价格满意，跑步🏃就它了
还好尺码合适我这个34码的小脚，前端有空余跑起来不会抵住脚趾，但鞋底的感觉稍硬了一些。看了一下是made in China ,原来在店里买的是国外做的。不过可以穿去健身房
服务不错
很漂亮，颜色鲜艳靓丽，鞋底凹进去一点，应该是减震吧。跑步好舒服，鞋底支撑不错。也不就是有点热，可能是因为天气太热了吧。趁活动一下好几双，轮流穿。
帮朋友买了一双
试穿后感觉不错👍挺合适的！有需要还会回购
一点都不磨脚
穿过跑了一次，还蛮舒服的，建议买大一号来跑步比较好。
缓震还行，尺码确实要买大半码合适，入门级别不能要求太高
物流很快.鞋子很不错，非常喜欢，满意
挺漂亮的，穿着也很舒服，价格实惠
性价比很高，平时总穿这个牌子的鞋。
码子偏小 我平时穿36 买的37刚好 上脚还挺好看的 期待跑步的效果
赶上活动买的，非常合适
还行吧，是正品
老婆穿了试跑了两次，感觉比原来的361好多了 包装很好，到货很快
非常满意，宝贝美观舒服，是我的最爱。会一直关注它，买运动鞋首选。
199这个价位买到这款鞋，我很满意！
618特价199，折扣以后还不到180，非常便宜了。不过因为脚背高买大半号还是觉得脚背处略挤，只能松松地系鞋带了，总体满意，下次要买40比较合适。
给孩子买的入门跑鞋，在网上看到有人推荐这个牌子质量特别好，非常耐穿，先入一个入门级的试试看。颜色很靓丽，符合小姑凉的审美，孩子很喜欢，物流也非常快，价位呢，之前没有关注过，聚划算应该还是很实惠的吧，鞋子很舒服轻便，具体保护功能穿一段时间以后再来追评
鞋子很好穿，跑出了新高度。
买的鞋子中最满意的，弹力很好，正品
看评论说鞋子偏窄，得买大一点，故买了大半码的。 鞋子颜色很骚气，夜跑专用，哈哈哈。
这价格跑鞋很不错了，性价比高
去年这个款在实体店要卖600多
发货，物流质量很快，鞋子也满意，无色差！
非常好，特别漂亮，经过客服耐心的分析我属于内翻型，客服推荐了这款，适合入门级慢跑徒步型，走起来缓冲效果非常好，199入手的
亚瑟士的鞋子脚感非常好，样式也好看。刚开始慢跑，每天3公里。推荐给短距离慢跑的小伙伴(*^o^*)
第二次买了，好。
样式好看，穿着舒服，大气美观，值得拥有！
不错不错，喜欢，平时穿39码的，脚瘦，这双也买了39，穿着正好，跑了两次才来平价，总体感觉还可以
正品 小孩很喜欢
挺不错，挺喜欢的，好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评好评
鞋子非常漂亮 喜欢跑步的我 跑鞋还是有不少了，今天跑步就准备穿它
非常舒服，服务也好
太合适了！就是颜色太亮了！反正是平时走路穿无所谓了。
比足长偏大一码很合适，初级版，后跟减震比较明显。
第一次买这么粉红的颜色，很漂亮，搭配蓝色黑色都好看。摸着没感觉，没觉得那么软，昨天拉出去溜了一圈，感觉很好，跟脚轻便，回弹都不错，决定再回购
快递挺快的，颜色如图，基本没有色差，试了下不大，算合适吧，还是比较厚的，现在天气不好穿，只能留着秋天凉快穿了。 自助下单的，没有联系。
鞋穿着真的很舒服这次买大了一号夏天穿着有点大要是穿厚袜可以了。祝老板生意兴隆财源滚滚。
鞋子色泽大小都蛮喜欢，不错噢！
买了三双，都不错，运动一直穿这家的鞋
girl friend 很满意！穿上帅帅哒~更像个体育人了！
鞋子穿着很舒服，颜色也非常的正。喜欢
给老婆买的，正好赶上要出门去玩时穿。速度还真快。
此用户没有填写评论!
好看，穿着也不错
穿上很舒适，鞋底也蛮有弹性，第一次尝试这么亮丽的颜色，不过上脚很漂亮，夏天看着很清爽
鞋子颜色鲜亮，穿着舒服，买来跑步穿的，鞋子回弹不错。平时穿39的鞋子，这个看评价时说鞋窄，因为是胖脚丫子所以选来39.5的，穿着很合适。
颜色靓丽，和图片一样，不失真！618活动买的，淘宝比京东便宜，码数偏小一码，建议按正常大1-2码，给女儿买的，她很喜欢，说鞋跟部位软软的，看来是亚瑟胶起作用了
很好看，很便宜
太棒了，价格便宜，看中这个颜色买的，很跳，出去旅游穿，穿着也很舒服，鞋底并不硬，这个性价比很高了。你不能和那种踩屎感的比啊，毕竟价格在那，总体很满意！赞
鞋子收到了，给女儿买的，今天收货之后，孩子就穿出去了，非常喜欢，6.18的活动真是实惠，一百六十多买到的大牌子，性价比高，发货迅速，物流给力。
去年双十一买了类似的款式，因是新款七折，这次618活动力度真是给力，折扣力度非常大。唯一美中不足的就是颜色太艳没选择的余地、不太喜欢，若有深一点、冷一些色调的折扣产品就更好了。发货速度很快、物流送货速度很快。
买的第二次了，鞋子还不错，去打球还蛮舒服的，有球友也是穿的这牌子，颜色都好喜欢
虽然是老款鞋，不过价格美丽，这款鞋相当于稳定支撑款的来说比较宽松些，略薄，夏天跑步穿可以
非常棒，脚感也特别好，颜色很鲜艳，物流也非常快，总之，非常满意，现亚是入门级，有需要还要再来。
全新的，仅试穿，可惜号码小了，手长把吊牌剪掉了，退不了，有没有买38的小姐姐愿意换的呢，走闲鱼哦
偏小一码，很舒服　(￣&epsilon;(#￣)☆╰╮o(￣▽￣///)
很好，很超值
鞋子很漂亮，换货了好几次，卖家很耐心，还承担运费，个人觉得，本店的售后服务很到位，下次还会考虑这家的鞋子！
很满意！性价比超级高.特意跑了15公里才来评价！以后买鞋就认准你家啦！
颜色艳，鞋子很轻，跑步舒服
颜色很靓，老公也说好看
还不错，平时穿36码，看评价买大了一码，还行。
此用户没有填写评论!
穿着舒适，颜色漂亮，平时穿39这款39.5 合适，超级喜欢😊
鞋子属于比较瘦版的，不过穿起来缓冲效果很好，实物看起来比图片好看，喜欢亚瑟士，满分！
穿着舒适，鞋子颜色亮丽，包裹性太好了。
颜色漂亮！鞋子偏瘦，本人平时穿35、36的，这次要了37，肥瘦正好！这家店办事痛快！先买了一双不合适，让我先退再买，还给补差价。下次还会再来。
第二次光顾了，运动鞋穿着大小合适，很舒服，满意五分好评！
物流速度挺快的，买来室内做操用的，鞋子相对其它牌的偏窄了一点，脚胖的可以买大一码，穿着感觉不错。
特别喜欢，快来买吧
也是送给妈妈的，颜色好鲜艳，还没有穿。 价格实惠，发货快。 物流快。 按了按，承托力不错。
试了一下轻便舒适。跑步一直都穿亚瑟士
收到晚上就穿着去试跑了一下，舒适度不错，就是有点儿闷脚！
昨天收到今天早上就跑步试了试，超级舒服，感觉下脚软软的，回弹很好，跑起来很轻松
穿着舒服，外观漂亮，鞋型好
鞋子轻巧舒适，外观也很漂亮
穿上很舒服，就是颜色太抢眼了
鞋穿着舒服漂亮晨跑已经验证。
纠结了一下尺码终于入手，脚瘦36码跟平时一样刚刚好
这鞋码数偏小，我买36正好，试穿下来满好的，这价格性价比高。
女儿嫌太骚，只好我收了，码数确实偏小，比较紧脚
颜色漂亮。穿着舒服。再买一双！
鞋子很舒服，做工一般般吧，不知道是不是正品，反正穿着舒服
颜色真是醒目，鞋子很轻，还可以吧
鞋子穿着跑步很舒服
鞋面有些矮，可能穿些时候就好，拭目以待吧。
鞋还没穿，不过价格很美丽，应该给好评
外观不错，鞋轻巧，喜欢
质量不错，丹颜色太鲜艳，，不适合我的年龄，请求退货。
鞋帮同事买的，很漂亮也很轻。喜欢今天又有同事叫我帮助买。
居然和之前买的跑鞋，一模一样！
不错不错，价格便宜，跑步穿的
穿着舒服，618的价格太给力了
618买的，超值👍好看，舒适～
轻，颜色鲜艳，满意
特意给妈妈买的鞋子，超级好，妈妈超喜欢，好评！
满意，2年第五双，分享给很多人，发货也快，618比双11还便宜，囤一双
孩子穿了很喜欢，很舒服
还不错哦，颜色很漂亮
喜欢这个牌子的跑鞋，舒服
颜色很喜欢，美美哒~
鞋穿着舒服，很满意！
给妈妈的礼物
尺码还算正常
不错
鞋好，服务也好，下次还买
物美价廉！但是买早了，6.16买还能少20用狂欢券！
很舒适，很喜欢，尺码也很标准。
买运动鞋只买亚瑟士
物有所值，值得拥有！
一直喜欢亚瑟士
质量好，跑步鞋还是亚瑟士好
感觉正品，质量好！
一如既往的好
很满意酷！
很好，我穿有点长了。平时穿35的
很好，轻松舒适
此用户没有填写评论!
很好，正品哦
穿着舒服，鞋码买大半码，颜色鲜艳喜欢。步行7公里不磨脚，一起拍了2双。
专业跑鞋上脚就是舒服，跑步很轻松，脚感很好，鞋子好看，而且活动价很实惠，从来没想过这么便宜能买一双亚瑟士。
非常喜欢💕，这几年一直穿这个牌子的鞋子，运动健身穿着舒适，性价比高。比其他大品牌的鞋子一点也不差！
这已经是第三双了，一如既往的好，穿着很舒服，可以开始运动了
鞋子非常漂亮 试跑很舒服，也很划算
穿着较舒适，颜色很鲜艳，无色差。
流浪猫很多人都见过，它们遍布在这个社会的各个角落，没有人知道它为什么会流浪，也许是被主人给抛弃了，又或许是从小就开始流浪。不过不管怎么说，也不问它在外面流浪了多久，哪怕脾气再坏，性格再不好，遇到人依旧会跑，但在流浪猫的内心里面永远都渴望着一个家，它们也希望能遇到那个会为自己铲一辈子屎的那个人。
做工精细，穿着舒适，发货快捷，诚信商家，收藏加关注，还会再次购买！
鞋收到啦，物流很快，好喜欢，鞋底很软很舒服。
颜色漂亮，舒服。明天跑步试试效果。
穿着很舒服，颜色很喜欢，划算
舒服，鞋码不小，应该要37.5就更好了，跑步舒服。
平时39买了39.5，还没穿看起来不错，穿了追评
一如既往，日常跑步，第三双了
舒适！漂亮！最主要穿起好看！！！
鞋号选大了，鞋子非常好。
孩子非常喜欢，强烈推荐
很正很艳的桃粉色，喜欢喜欢！
vans38.5，这个39.5刚刚好
鞋子不错，没色差，质量也好
不想多说。最糟心的购物体验，没有之一。
好穿又漂亮
大了半码
孩子喜欢
很好看，也舒服。
很好很不错
物美价廉，囤货中。。。
好穿，很满意
满意，回头客了
一打开盒子就知道是国产鞋，一股子难闻的味道。翻开标签一看果然是国产鞋。哦耶。鞋子舌头的地方还有污渍。鞋码还大一码。正常亚瑟士的鞋子鞋码我穿37正好，他家我穿37反而大一码。
每次评价的多少字有什么说法吗？不是很清楚，但还是跟风的多叨叨几句。一般情况下我是一个字也不会留的，表示好评。除非好到爆表才会特殊评价，当然得差到什么地步我这种不爱挑毛病的人跳出来指责那真是极品了。
第一次买这个牌子的女鞋，我妈穿着试有点大，下次买小一点。很舒服
码数偏小，脚偏宽的要买大一码。跑步感觉不错。
收到有几天了，今天穿上去跑一圈，结果每只脚磨一个大水泡
颜色很艳，总体可以！但是天猫促销不地道，早买反而优惠少，这鞋我凑单的本来可以更优惠的，以后这类码齐的产品再也不提前买了，伤心💔
鞋子收到了很满意，并且穿了一天了很舒服很轻便，大品牌就是好给满分！
果然像评论所说的，有点硬，不知道是不是刚穿还是怎样，感觉有点不太习惯
春天的气息！上脚好看
款式好看，试穿着有一点点紧，想着新鞋都这样穿久了就会松，就一下子把商标就剪了。好惨啊，跑一会儿后脚跟给磨破皮了。这下没法换了。
不相信他家鞋子质量了
宝贝很合脚，客服耐心又周到，解疑答惑很给力！必须五星！
鞋略瘦，长度可以。老婆一直穿36的，37的肯定大。有点尴尬
非常舒服，穿上配速都提升了。过段时间跑，再买个高档次的。
刚穿上挺舒服的，穿的时间长了以后大脚趾侧面有一点卡脚，卡的骨头疼，已经不爱穿了
习惯性好评，老婆跑步用 跑着锻炼的就没买顶级系列
穿着较舒适，颜色很鲜艳，无色差。
非常好，穿着很舒服，期待跑步舒服
帮同事买的 自己穿着舒服介绍给他们的
鞋码正，颜色亮丽，好穿
很漂亮，跑步一直穿这个牌子！老顾客了
鞋有点偏瘦！总的来说还行！
質量很好
底挺软的，就是显脚大，码数真的要选大一码
不知道鞋底很滑，不防滑
鞋底滑，其他的还可以
买了没几天就降价了，心塞
东西不错发货及时，价格实在。
质量挺好的，就是颜色太艳了
货品不错。。。。。。。。。。。。
应该是正品，过段时间再评
很轻，喜欢
没有35.5码了 😂 有点大 之前买的都是踩海绵的感觉 这双鞋底很硬 穿着很好看 跑步很舒服
通常穿38码的运动鞋，看评论说亚瑟士鞋码偏小，就买了39码，大小正好。鞋底比较厚，有弹性，不过色彩太花哨了，平常不敢穿出去，只能跑步时穿。
鞋底非常的硬，真的还不如几十元的运动鞋。而且价格也一直在变，我收到货就降价了几十元，我觉得应该是假货，还没有下手的慎重，天猫就是让人无语，他们不怕差评，可我也的让别的买家知道真实的感受。慎重，真的太垃圾了。很不愉快的购物，因为质量太差了。
好看，上脚还是很舒服的，就是物流不太好，把鞋都压扁了
美得很，底子跑步很舒服，非常耀眼的正桃红，满分
脚肥的要慎重，有味道，一分价钱一分货。
换大一码，合脚，质量可以。
这双原以为颜色土，姐果出人意外的好看！
给朋友买的，朋友说很舒服，穿着感觉不错。
挺好挺好，颜色很喜欢，就是号码有点小了！
鞋子挺窄，胖脚估计穿不了。我瘦脚都买大了半码才行。感谢客服提醒。
相当的舒服！确实跟店家说的一样，鞋子偏窄，需要多一码！
还可以。在实体店买了一对贵的，在网上再买一对换着穿
给妈妈买的，应该还不错
昨天穿着，鞋底有一点点硬，等跑了步再来追评
这是这个牌子的第三双了，买给初练慢跑的老婆大人
这种价钱买的像白捡一样。
颜色太红了，拍小了一点
很漂亮的颜色，刚穿感觉鞋底有点硬，走了一下午感觉变软了，有点回弹性能
版型可以，鞋底有点脏，像穿过，物流没有之前快了。
挺不错的，就是颜色太艳了。
试跑了1公里，感觉还不错，就是配色扎眼了点儿，为了便宜没办法&hellip;&hellip;
鞋舒服，美丽，价格优惠，618搞活动199元购入
