content
很透风 和透气 鞋子中途换了一次 10块钱邮费 相当优惠卷白用了?? 鞋子还可以 比较紧凑 穿久了 应该会好  好评
非常好看，非常喜欢给爸爸买的，他说非常舒服，尺寸也刚刚好，还要买41码的，但是没有40一马的给爸爸买了四11：00无码的，他非常喜欢跟我说，以后就要买这家店的鞋了物流也很快，包装也很完好。只不过鞋子侧面，有一些体教就是鞋头和鞋帮接缝的地方，有一些体教除此之外都挺好的。
这个价位买的是超值超值（嘿嘿??偷乐，现在网购有点提心吊胆，仔细挑选还免不了经常赞助物流），透气性好，三十几度的天气里面穿薄棉袜一点不捂脚，尺寸格式，跑步弹性十足支撑到位。
鞋子很舒服，样式好看，简单百搭长大小正合适 是网面的所以很透气，跑步和做keep都有很好的保护感，不累脚 挺好的
不愧是亚瑟士，穿着跑步真舒服，这还是个入门的，慢慢的往上买
鞋子收到了，尺码合适，偏瘦型，脚肥者建议加大一码，老用户了，质量不用多说，价格也实惠。一次满意的购物，下次再来。
挺不错的，本来觉得一般，可是上脚很舒服。尺码刚好，下次再来。??
第一次买这个牌子的鞋，之前都是斯凯奇，从网上看到这是全球四大跑鞋之一，看到这个价格，心动了，一次两双。收到货后总体感觉还是可以的，些许的味道，可以接受。鞋面和鞋底偏硬，希望穿几天能有所好转。但总体感觉比斯凯奇要弱一个档次。对得起这个价格。好评吧。图片中有亮点，就不多说了。
真棒的一双鞋，舒服，大小很合适，也挺好看的
已经买过好多双了，舒适但是网面不耐穿，容易破，总体满意，毕竟便宜
质量好，穿着运动健身舒服，有弹性，鞋型样式不错！
鞋底不错，舒服，鞋帮稍微硬了一点，希望穿几次后会软一点，好评吧!
每天陪老婆早晚两个4公里徒步，特意穿了一周才来评价，鞋子合脚舒适发力顺畅。 鞋子的做工精细，用料考究。以后就是它了。
穿着很舒服，满意，满满意
买给爷爷的，大小正合适，不知道穿着舒适不舒适。希望质量好点！
挺漂亮，做工不错。质量如何穿穿看。
鞋子穿着很舒服，很透气，这波不亏
鞋子穿着很舒服，已经陆陆续续买过好几双了
鞋很好很喜欢，踩起来很舒服，没有异味，鞋样很好看， 日常好评：质量没得说了，和描述的一样。。。上门取货的，非常满意。。卖家MM的水平很高,人也很有耐心,很热情,没想到真的是这样的.像这样的卖家,在网上已经很少见了.卖家服务好，价格公道，一次愉快的购物!哈哈，不谦虚了，想看更多，就来吧，已经收藏了店铺哦，下次再来!!!!
物流很快，一直怕不合脚，穿上很舒服，码数很正 买自己平常穿的码就可以了。
这是正品亚瑟士的质量吗？????毛边？
挺舒服的鞋，缓冲当然没有gel系列那么好，日常跑步锻炼够了
非常好，很滿意
还可以 入门级跑鞋 明天开始跑起来
确实不错，跑步很爽，走路也舒服
特地买来给小孩参加田径用的，鞋子轻便，鞋码合适，做工整齐。鞋底也厚。
看着还不错，尺码合适，底不是很软，跑几次来追加，物流快
非常不错，专业的就是专业的，跑起来就是省力，到了第一天就去跑了10km，非常好。
刚买回来，味道有点大，试了下，感觉跑步还可以，挺透风，
买给弟弟的，他很喜欢。
应该买大半码
質量很好，性价比髙。
