content
鞋子挺不错的，帮舅舅买的，红色无色差，红色也挺好看的呀，图没拍了，喜欢的可以下单噢，鞋子后跟那有一点点小瑕疵，就是没粘好，像开胶了一样，实际上是没裂开的，就是一点点而已，不碍事，好评好评好评好评好评好评好评好评好评
鞋子质量很差劲，包装跟实体店的完全不是一个档次的，估计是买到A货了，也懒得退了！本来不想评价的，但客服打电话，发短信一直催好评，说啥返现5块钱，反感的很，所以就如你所愿给出自己良心评价！
质量太差不赖磨上当
穿着大小合适，鞋底质量一般
刚收到货，打开就能闻到一股劣质材料的臭味，而且做工不够好，穿一次鞋面就有折痕，真心不好，不建议购买，还是花稍微多点钱买正品吧，这是我的第一次差评，
鞋子质量一般，而且鞋子尺码还不准确，
质量太差，昨天晚上穿了一晚鞋底子变形鼓包。还有那些缝隙太大，用手摆下底子断了，质量太差，就当买了双一次用品。草，好评也不知道怎么上来的
鞋子收到了，大小蛮合，质量一般般，服务态度特好，很满意！好评！
我不知道商家发货的时候看不看？我拆开箱子后是挺失望，鞋子表面上那么明显一块脏东西，附近的毛都起来了，仔细看都都在网孔里的，不知道能刷掉不？不管鞋子的质量如何，第一印象就没了，我也只能收货啊，要不退了鞋子邮费还要自己掏。
便宜没好货，高仿
鞋底质量不好，还有很浓的味道，物流没寄到终点，需要交一元才给取货了
总感觉鞋底容易断，鞋子很轻，透气性好。麻烦客服不要一直给我打电话要好评，什么考核就差一个好评，借口用烂了&hellip;&hellip;
穿着挺轻快春夏秋都可以穿不会热一直买鸿星尔克质量很棒
一点都不像正品，质量一般般，收到盒子已经这样，????
我个人观点，拿回来没有实体店的好，真的，看着质量有些差
质量有问题，还不给换，见了狗
质量一般。鞋底不怎么滴，穿起来很热。价格不贵。感觉不怎么的。性价比不高。
鞋子质量并没有评论里面的那么好。鞋子有明显的胶水溢出来了。周围都是溢出来的胶水了。鞋子还有很重的胶味。还有鞋子的设计并不怎么好，容易折断了，鞋子的外观并没有图片上那么好看了。这么多好评全部都是刷出来的了，建议大家不要买了，
鞋子不是正版鞋子，鞋底很薄，穿着很硌脚。而且鞋特别容易变形，容易开胶，才穿了几次，就有要开胶的趋势了。
虽然这次的鞋质量不是很满意，还是给个好评吧，但我们这的快递小哥服务却很好，每次都嘱咐一下下班后别忘了取，为他们点赞??????
鞋子质量一般，脚踝处硌脚。我本来懒得差评的，客服还打电话短信各种骚扰，鞋子里面还有那种好评返现券，有病吧，我本来想买这鞋自认倒霉买到差鞋，还骚扰我让我好评，你是想飞上天吧!差评!差评！差评!，第一鞋子质量差，第二卖家客服会进行sao扰!如若再进行电话短信sao扰，我将进行消费者维权控告以及淘宝卖家投诉!望自重!别再TMsao扰我!否则必究!
第一次穿就给脚磨了个水泡，太糟心了，果然便宜没好货！
挺好的，比专卖店便宜多了，还没穿看着质量不错，全5分！
嗯&hellip;&hellip;我就觉得鞋底质量不是很好～一股子泡沫味，其他的还是等我爸比穿上过段时间再评价吧！
只能说卖家服务态度非常差，想骗评价，下面有截图，鞋子质量也不行，老忽悠消费者，老想用5块钱就让消费者把五星好评给了，然后就理人了，希望大家还是不要在这家店铺买鞋了
穿上不舒服，中间老隔脚，底子质量不行！
差评鞋到了穿上一看右脚的左面开胶了受不了到底是不是品牌小厂子做的吧还给我打电话要好评我说开胶了直接电话挂了骗人我不得好si！你们检验部门是怎么把关的！你家店真违心！黑心商家！图一时利益早晚得黄！！！给你一个警告
质量不好&hellip;鞋底像是刀割的一样不好&hellip;味道难闻&hellip;最失败的一次购物&hellip;不像真品&hellip;懒得退了&hellip;糊弄穿吧
与图片差距还是有点，质量感觉一般般吧。。。
质量差&lt;/em&gt;，鞋底质量太差了！穿一次就脚臭，客服还让我给好评。。。。。
鞋子味道好大，质量也一般，买回来放了两天味道，穿完还是有味，而且鞋底有些硬。并没有评价的那么好。凑合穿吧。
鞋子质量一般吧，鞋头有点瘦，不过好在价钱不贵，对鞋子挑的，比较注重穿鞋感觉的，还是去实体店买吧
不好穿，脚跟都磨到皮烂了，脚不舒服，便宜没好货！
不是防滑，质量不好，拿去跑步几天开始不行了，码数偏大
底不防滑差点摔倒质量一般容易臭脚一分钱一分货
发货速度挺快的，然后穿了几天才来评价，上班或者运动都挺不错，鞋子比较轻，包裹性也不错，透气效果一般吧，所以还是挺满意的，关键是价格特别实惠，推荐大家购买
打开包装、，鞋子感觉很不好、想想那个价格，只好那样了、便宜没好货，穿了一个星期后、感觉底打滑，穿一穿就行了
外观不错，但感觉质量不是很好，还有臭味，怀疑给是正品。
鞋子很垃圾，绝对不是正品，建议大家不要买，买回来穿三四天就开胶了，客服服务也差，鞋子烂了客服说发八块钱补偿我，八块钱能干嘛？我不要了，这质量让大家认清，不要上当，网上买东西从来没有给过差评，这是第一次，质量实在太垃圾了。
这是夏天还是冬天的那么厚咋穿，而且质量还不好。
假冒伪劣产品。穿上硌脚。&lt;em&gt;真烂。烂货。
穿了3天的效果，就开胶了，说今天早上上班第一时间给我联系，也没有联系我，还是我刚刚给他们联系的，就说给瓶胶水，自己弄弄就行了。好坏大家自己看着要，这是我对他们店真实评价
不好看，不喜欢物品
晚上拍的相机效果不太好真实的鞋子比图片好性价比高值得购买穿上很舒服帅
垃圾货一个，穿两天就开胶
第二双没有第一双好，很明显，塌塌的，味道也比第二双大很多，第一双都没有味道，这个一打开鞋盒扑鼻的味道，鞋盒也烂了，搞什么啊，你们不能因为我买第一双的时候说我先买一双看看质量好的话再买，你们就开着一出吧？
挺好的就是鞋子边沿有一些胶水做工不是很细致感觉有一点拉低档次不知道是不是正品。鞋子的话挺轻巧的好评吧
真的垃圾，垃圾！！走了几千步后把我的脚都磨破了，垃圾！！便宜没好货！！这鞋是真的垃圾！！还运动鞋，也太辣鸡了！！！！！
购买一段时间了，刚收到货，商家打电话要我给他五星好评，一直没穿，今天穿了才来评价，尺码偏小，穿一个早上就发绉了，质量太差，不值得买，我希望网购的朋友都真诚的去评价，不要商家给你点好处就给他好评，让别的消费者看到好评也跟着上当。
鞋子可以、穿着蛮舒服的、外观不差、主要一点皮革的这款不是很透气。其他的没什么问题。
鞋子异味太大了，太不值了，像这种劣质产品就不要拿出来卖了，坑人！！！
鞋子质量不好，左脚低，右脚高，自费不平衡，
不耐脏，挺轻的，质量一般，舒适度还行，鞋带挺长的。很不喜欢索要好评的，特别是电话短信都用上了。
质量不好，和描述的不一样，比其他的差很多
质量真的很差，粘合处的胶你都可以看得到，做工粗糙，一看就是假的，唉，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，，。。。。。。。？！。！~~！？。。？？？
鞋子大了而且还有点脱胶
