1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,class
0.019088372376493433,-0.16390431773933498,-0.23812452534382994,-0.09464258632876656,-0.11354823275045915,-0.5536870848048817,-0.12458025867288763,0.11486730216579004,-0.09210338282652876,0.1617381130768494,0.13950717042792926,-0.23072318292476915,-0.12611157353967428,-0.17829195545478302,0.21081652147272092,-0.09887493435632098,-0.19239796850491653,0.2033577791669152,-0.29200032909019763,-0.17187413687563755,0.03790713325989517,0.1059936811639504,0.07912029935555025,0.07970023341476917,-0.31818659468130633,0.1825581772083586,-0.012087816033851017,-0.03438209191980687,0.16711811518127268,0.0004348352826623754,-0.19293487357737665,-0.06172137301076542,-0.025564224480397323,-0.15765999850224366,-0.31340785595503723,-0.09168940977278081,0.44294396991079504,0.055630907755006447,-0.25369042361324484,-0.025820105611769992,-0.1123460369523276,0.25891968269239773,0.04996600586243651,0.05067682418633591,-0.05281125068325888,-0.11791240762580525,-0.0417234039103443,-0.25557840141383087,-0.06288352591747587,-0.2669506875628775,1
-0.06298875394794676,-0.2171490357981788,-0.24225648989280066,-0.10578457028087643,-0.19918335436118972,-0.6571111811531914,-0.3519996934466892,0.2679143560429414,-0.3407043620116181,0.2136608585715294,0.18040544208553103,-0.2139248549938202,-0.25604105326864457,-0.07662329367465442,0.34944533473915523,-0.22808797233220604,-0.4452739991247654,0.10380099051528507,-0.3285060747940507,-0.37898443473709953,0.08187538064602348,0.053775053264366254,0.14643141865316364,0.10205551650789049,-0.06242209259006712,0.02916011390172773,-0.05094536073091957,-0.06909448870768149,0.1454758702052964,0.07023082673549652,-0.297484683079852,-0.07139507391386563,-0.027056409201274317,-0.10764972389572197,-0.386727758579784,0.2090697367158201,0.5786794308159087,0.030746576143428683,-0.37159257180367905,-0.049185942858457565,-0.2665765827728642,0.10622135622219907,-0.05711605648199717,0.11815320617622799,0.06021587405767706,-0.08911526948213577,0.10529577111204465,-0.2749330699443817,0.03775238266421689,-0.24145357973045772,1
-0.005768704175528499,-0.02349192486895669,-0.15856981871559495,-0.19789604689445225,0.015556839099454304,-0.3119826204980904,0.09383240492353516,0.06847610603079139,-0.03881743666035266,0.04102428846301571,0.08390222933338655,-0.3236907139390467,0.037364288661328536,-0.2254714428131739,0.08805926632691896,-0.0026181559228608685,0.00515867878622826,0.18956805242886465,-0.1932590526318358,-0.005824789179549102,0.10598508164196485,0.13619194351016514,0.05392527288847392,0.16882552808871673,-0.1817534540614654,0.24849938090530135,-0.059319804287365364,-0.1261534393462728,0.2709934450685978,0.23803310290790133,-0.06414783206268874,-0.17679212230347818,0.01046282076957493,-0.1993440370556087,-0.22112120982379682,-0.046841404481505554,0.333238786627208,-0.13531676804714446,-0.14258464644738142,-0.02480782451570004,-0.15151307421676333,0.16455706106799264,0.015771100823316845,-0.1429068177653056,-0.047479578879691904,-0.18086057222042715,0.04092729865806177,-0.23821353412143165,0.09055358849676146,-0.1956121882684666,1
-0.048541542548205585,-0.18725750865715166,-0.2205420791982643,-0.1308840180826073,-0.04180885262547001,-0.37175444375363087,0.009116937316233111,0.10109369865348262,-0.09717556322744537,0.05742863253239663,0.15980251014022337,-0.33495982976690414,-0.06122334984942309,-0.06859610824575348,0.2322628412080268,-0.08262529109995212,-0.15992509336361,0.11072945140016775,-0.3011046869740371,-0.10315919535294656,0.10558496438147079,0.17695340236288407,0.05974306505654128,0.05299786379140231,-0.1011707745792885,0.12270627804701367,-0.1299049447500898,-0.19250665914507642,0.38052837256222,0.13429727994145885,-0.12489239506389675,-0.19502509042861,0.036504345484107976,-0.15227208092748637,-0.2584141523487145,0.05505859462784663,0.3157805317351895,-0.016671902109538356,-0.22812126252439716,-0.046366973457136945,-0.16865568934759545,0.19989718996258754,-0.039132526061768015,-0.05637703977164722,0.10925601195964602,-0.15439400863983938,0.05196921719283226,-0.25857452771836714,0.03987848837559502,-0.08855603097171913,1
0.00426474938894687,-0.03308583089951859,-0.13108095886229082,-0.1479161399265015,-0.009448514915569577,-0.3333026671478915,0.14930233835827472,0.10107748934912474,-0.04879543476407741,0.04102267366075932,0.10753514980734867,-0.34158785947663495,0.04452222753397384,-0.17232840547208175,0.11257153605435823,0.05954760412663915,-0.054940153952947886,0.1448530697718609,-0.18555512660464576,-0.05291060392939767,0.11494077258570076,0.16974437433879735,0.08531877353007711,0.1301764884617093,-0.20859727430222338,0.17106824467868306,-0.02564698819417593,-0.11957538487433,0.25777695832644093,0.24812821383306452,-0.04332934501905774,-0.17295681048444536,-0.06929393432124756,-0.15411291643977165,-0.2577072509326214,-0.040000109590162244,0.2811865670130003,-0.10938756865297639,-0.15219173069263614,-0.0866177843147239,-0.12123723057380249,0.22436926903766255,0.045949139567308644,-0.15649335489196833,-0.11294310513970464,-0.1718477311565779,0.026721563515101753,-0.27649217809355536,0.007939177521959294,-0.19477925488595352,1
-0.07238637232793528,-0.14409124284263766,-0.20479653781410634,-0.0870900859258734,-0.03402890800089951,-0.46122297160980996,-0.05868000004505902,0.17709037658284632,-0.14620957669205636,0.10481675387474529,0.15259581556739776,-0.2839239251946932,-0.07652288897518526,-0.22519001629399626,0.24231450224556683,0.0016617637552451669,-0.15120054886006473,0.059355614808992596,-0.2905838243385548,-0.17033398262502855,0.09775606534656203,0.18196075525657648,0.13155436608940363,0.05897103907671152,-0.2598938078276421,0.15538611731965812,-0.07847386062157487,-0.12286845568502158,0.20414635107705467,0.18118596230551862,-0.1846109771153383,-0.1469320638530087,0.011815826821124606,-0.1728709814927067,-0.3459373272040434,-0.011871564414417534,0.3592142383649684,0.00844165546362076,-0.23551796684695178,-0.06569021463745453,-0.14014775044562525,0.1727811526833919,-0.02680835209525468,-0.034064205526782756,-0.0676559779727668,-0.13881129042751955,0.04091027754832778,-0.23185762200962035,-0.03816800535934275,-0.19629328583546898,1
-0.19506393047049642,-0.7197757167741656,-0.33936602156609297,-0.1810283560771495,-0.027341083623468876,-0.38808322325348854,0.17488040030002594,-0.13810540991835296,-0.08787221641978249,-0.33240197878330946,0.23298483854159713,-0.27244089264422655,-0.017570345662534237,-0.12995983846485615,0.3107526827661786,-0.14852695539593697,-0.10451777838170528,0.28077993262559175,-0.27342276833951473,0.08982470724731684,0.1807493037194945,0.27813636884093285,0.048406215326394886,0.20651720836758614,-0.1878065166529268,0.3526866063475609,-0.11588553661567857,-0.30050085484981537,0.25403092126362026,0.06676781829446554,-0.10381005727685988,-0.3682670649141073,0.20565369373071007,-0.23392205889103934,-0.19871074333786964,0.0068164705298841,0.25404291693121195,-0.08152786525897682,-0.14187846577260643,-0.1834568668564316,-0.35283423215150833,0.1237504743039608,0.203994503011927,0.1379844332113862,0.4343237951397896,-0.08211989799747244,-0.08141637401422486,-0.18425168888643384,0.10000457131536677,-0.241014099214226,1
-0.06698803358400861,-0.0955154409011205,-0.23102789036929608,-0.15661607751001913,0.043916599452495576,-0.45598943829536437,0.016016384586691856,0.1322663649916649,-0.09421605189175655,0.044685983161131544,0.10296209088216225,-0.31462388575697936,0.016952066558102767,-0.24136761352419853,0.17656137963446478,0.06798243609567484,-0.018331395089626314,0.1654681292672952,-0.2930407769745216,-0.0819763496828576,-0.028848745378976068,0.21777700632810593,0.14000199834505717,0.05636948624936243,-0.37087264756361643,0.14935589702799917,-0.04357602714250485,-0.09041962095846733,0.21381734684109688,0.04154088795185089,-0.09047025243441263,-0.10443161974350611,-0.0307752033850799,-0.22537229135632514,-0.26445604910453163,-0.08032317161560058,0.39282531837622325,-0.016293857867519062,-0.17538948506116867,-0.07562554180622101,-0.14523454836259286,0.1668764741004755,0.10798553389807543,-0.019854444389541943,-0.0745345229903857,-0.08454742406805356,-0.06675338471929232,-0.230931784833471,-0.06888850483422478,-0.15177423109610874,1
0.08035645786938923,-0.16241034546068736,-0.17817648446985654,-0.15209455282560416,-0.2773292777793748,-0.3823095666510718,-0.05047498882881233,0.3094046616128513,-0.04133067386490958,0.2097968522991453,-0.012434332498482295,-0.38839139895779745,-0.115597203373909,-0.0801172096814428,0.16479218431881495,-0.06179226988128254,-0.042428097022431235,0.24997917988470622,-0.15928401074571802,-0.1419738456606865,0.07213486558092493,0.1613289671284812,0.11583872212629233,0.16255686857870646,-0.2540750705770084,0.08055516279169492,-0.14638455691082136,-0.055898714411471574,0.28448561259678434,0.059730151136006625,-0.15699312623058045,-0.0625155722456319,0.049222134585891454,-0.31619398508753094,-0.3223090853009905,-0.004989138671330043,0.24818927688258036,-0.055557633084910255,-0.16496393144396798,-0.010338176939902561,-0.053018453397921154,0.2604356538504362,-0.015839277101414546,-0.03271357475646904,0.052850370960576196,-0.15203970351389476,0.2648668361029455,-0.2758620934826987,-0.190437128501279,-0.2418938683612006,1
0.008628229314292019,-0.09190864226018841,-0.268593739379536,-0.14774736897511917,-0.2598279497840188,-0.5703604925762523,-0.02192848971621557,0.02128628505901857,-0.10064306565221738,-0.02792219885370948,0.11120296235788953,-0.3400094129822471,-0.24657007764008912,0.14372451023452662,0.16644670678810639,-0.15147973901846193,-0.09953946721824733,0.40388602018356323,-0.1960785393708978,-0.2240941659970717,0.18749139326709238,0.14762601595033298,0.08059529553760182,-0.046177844728597185,-0.44930273429913953,0.21372781592336568,0.06625440572811798,0.019125728867948055,0.3181234343316067,-0.08112117207863113,-0.1632212330269712,0.005398182706399398,-0.04751906465654346,-0.3115141493352977,-0.26809141446243634,-0.08524719439446926,0.3133956945755265,-0.1596878974444487,-0.20614807815714317,0.013816261156038805,0.019943209873004394,0.096140018240972,0.08118137480183081,0.08550589192997325,-0.0942051349715753,-0.10580853260630234,-0.004212380979548801,-0.3718907060948285,-0.18925222517414528,-0.2540424588051709,1
